catchment	stream	Achnanthes_inflata_type1	Achnanthes_inflata_type2	Achnanthes_sp1_BR10.5	Achnanthes_sp2_BR1	Achnanthidium_caledonicum	Achnanthidium_catenatum	Achnanthidium_exigum	Achnanthidium_minutissimum	Achnanthidium_modestiforme	Achnanthidium_parexigua	Achnanthidium_sp1	Achnanthidium_sp10	Achnanthidium_sp2_BR11.4	Achnanthidium_sp3_BR15	Achnanthidium_sp4_BR10.1	Achnanthidium_sp5_BR18.4	Achnanthidium_sp6_BR10.2	Achnanthidium_sp7_BR2.2	Achnanthidium_sp8_BR11.3	Achnanthidium_sp9	Achnanthidium_tropicatenatum	Actinella_hermes-moreirae	Actinella_sp1	Amphipleura_lindheimeri	Amphora_bicapitata	Amphora_copulata	Amphora_pediculus	Aneumastus_sp1	Aneumastus_sp2	Aulacoseira_ambigua	Aulacoseira_herzogi	Aulacoseira_laevissima	Aulacoseira_sp1	Aulacoseira_tenella	Brachysira_brebissoni	Brachysira_microcephala	Brachysira_serians	Brachysira_sp1	Brachysira_sp2	Caloneis_bacillum_type1	Caloneis_bacillum_type2	Caloneis_hyalina	Caloneis_sp1	Caloneis_sp2	Capartogramma_crucicola	Chamaepinnularia_brasilianopsis	Chamaepinnularia_sp1	Cocconeis_fluviatilis	Cocconeis_placentula	Craticula_sp1_BR3.3	Craticula_sp2_BR11.3	Cymbella_sp1	Cymbella_tropica	Cymbopleura_naviculiformis	Denticula_tenuis	Diadesmis_confervaceae	Diadesmis_sp1	Diploneis_sp1	Diploneis_sp2	Diploneis_subovalis	Discostella_steligera	Encyonema_angustecapitatum	Encyonema_minutum_type1	Encyonema_minutum_type2	Encyonema_neogracile	Encyonema_paucistriatum	Encyonema_pergracile	Encyonema_silesiacum	Encyonema_sp1_BR20.4	Encyonema_sp10_BR9.5	Encyonema_sp11_BR6.5	Encyonema_sp12	Encyonema_sp2_BR8.2	Encyonema_sp3_BR7.2	Encyonema_sp4_BR6.5	Encyonema_sp5_BR2.4	Encyonema_sp6_BR20.4	Encyonema_sp7_BR18.4	Encyonema_sp8_BR4.2	Encyonopsis_linensis	Encyonopsis_schubartii	Encyonopsis_sp1_BR11.2	Eunotia_bidens	Eunotia_bilunaris	Eunotia_biseriatoides	Eunotia_boomsma	Eunotia_botulitropica	Eunotia_canicula	Eunotia_enigmatica	Eunotia_epithemioides	Eunotia_georgii	Eunotia_ibitipocaenses	Eunotia_incisa	Eunotia_intricans	Eunotia_juettnerae	Eunotia_kociolekii	Eunotia_longicollis	Eunotia_major	Eunotia_meridiana	Eunotia_monodon_type1	Eunotia_monodon_type2	Eunotia_muscicola	Eunotia_naegueli	Eunotia_nymanniana	Eunotia_pectinalis	Eunotia_praerupta_type1	Eunotia_praerupta_type2	Eunotia_pseudocamelus	Eunotia_pseudoimplicata	Eunotia_pseudosudetica	Eunotia_rabenhorstii	Eunotia_sp1_BR1	Eunotia_sp10_BR1.3	Eunotia_sp11_BR4.5	Eunotia_sp12_BR11.1	Eunotia_sp13_BR1.4	Eunotia_sp14	Eunotia_sp15_BR6.2	Eunotia_sp16_BR7.4	Eunotia_sp17_BR10.1	Eunotia_sp18_BR7.4	Eunotia_sp19_BR12.5	Eunotia_sp20_BR6.1	Eunotia_sp21_BR5.1	Eunotia_sp22_BR2.1	Eunotia_sp23_BR3.2	Eunotia_sp24_BR4.4	Eunotia_sp25_BR17.3	Eunotia_sp26_BR2.4	Eunotia_sp27_BR15.1	Eunotia_sp28_BR9.4	Eunotia_sp3_BR2.2	Eunotia_sp4_BR9	Eunotia_sp5	Eunotia_sp6_BR1.2	Eunotia_sp7_BR2.5	Eunotia_sp8_BR9.1	Eunotia_sp9_BR15.1	Eunotia_subarcuatoides	Eunotia_tenela	Eunotia_tridentula	Eunotia_tukanorum	Eunotia_zygodon	Fallacia_sp1	Fragilaria_acquaplus	Fragilaria_pennsylvanica	Fragilaria_sp1	Fragilaria_sp2_BR15.5	Fragilaria_sp3_BR12.2	Fragilaria_sp4_BR14.3	Fragilariforma_1	Fragilariforma_2	Fragilariforma_tellum	Frustulia_crassinervia	Frustulia_erifuga	Frustulia_neomundana	Frustulia_rhomboides	Frustulia_saxonica	Frustulia_sp1_BR3.2	Frustulia_sp2_BR9.2	Frustulia_sp3_BR16.1	Frustulia_weinholdii	Geissleria_kriegerii	Geissleria_punctifera	Geissleria_sp1	Gomphonema_acuminatum	Gomphonema_apicatum	Gomphonema_auritum	Gomphonema_costei	Gomphonema_exilissimum	Gomphonema_gracile_type1	Gomphonema_gracile_type2	Gomphonema_gracile_type3	Gomphonema_lagenula_type1	Gomphonema_lagenula_type2	Gomphonema_pseudoaugur	Gomphonema_pumilum	Gomphonema_reimeri_type1	Gomphonema_reimeri_type2	Gomphonema_sp1	Gomphonema_sp10_BR17.4	Gomphonema_sp11_BR9.3	Gomphonema_sp12	Gomphonema_sp13_BR13.1	Gomphonema_sp14_BR10.5	Gomphonema_sp15_BR3.3	Gomphonema_sp16_BR10.2	Gomphonema_sp17_BR6.5	Gomphonema_sp2	Gomphonema_sp3_BR18.5	Gomphonema_sp4_BR5.5	Gomphonema_sp5_BR20.5	Gomphonema_sp6_BR2.2	Gomphonema_sp7_BR6.1	Gomphonema_sp8	Gomphonema_sp9_BR9.3	Gomphonema_truncatum	Gomphosphenia_sp1	Grunowia_sp1	Gyrosigma_acuminatum	Gyrosigma_sp1_BR2.4	Gyrosigma_sp2	Gyrosigma_sp3	Halamphora_montana	Hannea_arcus	Hantzschia_amphioxys	Hantzschia_sp1_BR2.1	Hantzschia_sp2_BR11.3	Humidophila_contenta	Humidophila_pantropica	Humidophila_sp1	Humidophila_sp2	Karayeva_oblongela	Karayeva_sp1	Kobayasiella_sp1	Kobayasiella_sp2	Kurtkrammeria_sp1	Kurtkrammeria_subspicula	Lemnicola_hungarica	Luticola_ectorii	Luticola_fuhrmannii	Luticola_intermedia	Luticola_muticoides	Luticola_saprophila	Luticola_sp1	Luticola_sp2	Navicula_angusta	Navicula_capitatoradiata	Navicula_cryptotenella	Navicula_herbstiae	Navicula_leptostriata	Navicula_neomundana	Navicula_notha	Navicula_radiosa	Navicula_rostellata	Navicula_schweigeri	Navicula_sp1_BR5.5	Navicula_sp2_BR10	Navicula_sp3_BR7.2	Navicula_sp4_BR6.3	Navicula_sp5_BR13.3	Navicula_sp6_BR1	Navicula_sp7	Navicula_sp8	Navicula_symetrica	Neidium_catarinense	Nitzschia_acicularis	Nitzschia_amphibia	Nitzschia_brevissima	Nitzschia_clausii	Nitzschia_columbiana	Nitzschia_dissipata	Nitzschia_gracilis	Nitzschia_linearis	Nitzschia_palaceae	Nitzschia_palea	Nitzschia_recta	Nitzschia_soratensis	Nitzschia_sp1_BR10	Nitzschia_sp2_BR16.1	Nitzschia_sp3	Nitzschia_sp4	Nitzschia_terrestris	Nupela_sp1_BR17.2	Nupela_sp2	Nupela_sp3_BR2.5	Nupela_sp4_BR14.1	Nupela_sp5_BR13.1	Nupela_sp6	Nupela_sp7	Nupela_sp8	Nupela_sp9	Orthoseira_sp1	Pinnularia_borealis	Pinnularia_divergens	Pinnularia_marchica_type1	Pinnularia_marchica_type2	Pinnularia_saprophila	Pinnularia_sp1_BR13.1	Pinnularia_sp10_BR3.2	Pinnularia_sp11_BR3.3	Pinnularia_sp12_BR3.3	Pinnularia_sp13_BR5.5	Pinnularia_sp14_BR12.2	Pinnularia_sp15_BR3.4	Pinnularia_sp16_BR2.1	Pinnularia_sp17_BR5.5	Pinnularia_sp18_BR4.2	Pinnularia_sp19_BR9.2	Pinnularia_sp2_BR9.5	Pinnularia_sp20_BR5.2	Pinnularia_sp21_BR1.3	Pinnularia_sp22_BR1.4	Pinnularia_sp3_BR18.5	Pinnularia_sp4_BR6	Pinnularia_sp5	Pinnularia_sp6_BR6.5	Pinnularia_sp7_BR3.1	Pinnularia_sp8_BR5.1	Pinnularia_sp9_BR3.3	Pinnularia_subcapitata	Placoneis_sp1_BR18.3	Placoneis_sp2_BR13.1	Placoneis_sp3_BR14.5	Placoneis_sp4_BR3	Placoneis_sp5_BR10	Placoneis_sp6_BR14.1	Placoneis_subcapitada	Planothidium_bagualensis	Planothidium_dubium	Planothidium_frequentissimum	Planothidium_lagerheimii	Planothidium_rostratum	Planothidium_sp1_BR10.1	Planothidium_sp2_BR18	Planothidium_sp3_BR3.3	Platessa_bahlsii	Platessa_hustedii	Platessa_sp1	Psammothidium_subatomoides	Pseudostaurosira_sp1	Pseudostaurosira_sp2	Rhopalodia_gibberula	Rossithidium_sp1_BR19.5	Rossithidium_sp2_BR2.3	Rossithidium_sp3_BR17.3	Sellaphora_nigri	Sellaphora_pupula	Sellaphora_saugerresii	Sellaphora_sp1_BR14.3	Sellaphora_sp2_BR14.3	Sellaphora_sp3_BR3.1	Sellaphora_sp4_BR6.1	Sellaphora_sp5_BR20.4	Sellaphora_sp6_BR3.3	Sellaphora_sp7_BR6.1	Sellaphora_sp8_BR10.1	Sellaphora_sp9_BR10.1	Sellaphora_subcapitada	Simonsenia_sp1	Stauroneis_kriegeri	Stauroneis_separanda	Stauroneis_sp1	Staurosira_sp1	Staurosirella_sp1	Staurosirella_sp2	Stenopterobia_delicatissima	Stenopterobia_sp1	Stenopterobia_sp2	Surirella_amphioxys	Surirella_bouillonii	Surirella_sp1_BR1.4	Surirella_sp2_BR9.5	Surirella_sp3_BR3.2	Surirella_splendida	Tryblionella_sp1_BR14.1	Ulnaria_acus	Ulnaria_delicatissima	Ulnaria_sp1	Ulnaria_ulna
12	12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	2	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	176	0	14	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	52	0	0
12	12.5	0	0	0	0	0	0	16	0	46	1	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	301	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13	13.1	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	49	0	0	2	127	0	0	0	0	0	0	0	0	40	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	13.2	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	10	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	36	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	13.3	0	0	0	0	0	0	8	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	27	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	91	0	0	0	0	0	0	0	0	10	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	17	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	13.4	3	0	0	0	0	0	10	0	3	2	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	34	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	39	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	0	0	0	0	19	0	0	0	0	0	0	0	0	120	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	14.1	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	5	4	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	122	0	24	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	202	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14	14.2	2	0	0	0	0	0	2	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	26	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	27	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	0	0	54	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	14.3	0	0	0	0	0	0	5	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	9	0	180	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	22	0	0	11	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14	14.4	0	0	0	0	0	6	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5	0	0	0	1	0	0	0	0	0	0	0	0	58	0	0	0	4	0	0	0	0	11	0	0	0	5	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	36	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	4	0	98	0	0	0	0	0	0	0	0	9	0	0	44	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	4	0	0
14	14.5	0	0	0	0	0	0	0	9	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	58	0	84	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	84	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
